ZIPA,ZIPN,RUCA2.0,COMMFLAG,STNAME
28302,28302.00,1.00,1.00,North Carolina
28303,28303.00,1.00,0.00,North Carolina
28304,28304.00,1.00,0.00,North Carolina
28305,28305.00,1.00,0.00,North Carolina
28306,28306.00,1.00,0.00,North Carolina
28307,28307.00,1.00,0.00,North Carolina
28308,28308.00,1.00,0.00,North Carolina
28309,28309.00,1.00,1.00,North Carolina
28310,28310.00,1.00,0.00,North Carolina
28311,28311.00,1.00,0.00,North Carolina
28312,28312.00,2.00,0.00,North Carolina
28314,28314.00,1.00,0.00,North Carolina
28315,28315.00,4.00,0.00,North Carolina
28318,28318.00,6.10,0.00,North Carolina
28319,28319.00,5.00,1.00,North Carolina
28320,28320.00,10.60,0.00,North Carolina
28323,28323.00,2.00,0.00,North Carolina
28325,28325.00,2.00,1.00,North Carolina
28326,28326.00,3.00,0.00,North Carolina
28327,28327.00,5.00,0.00,North Carolina
28328,28328.00,7.00,0.00,North Carolina
28329,28329.00,7.00,1.00,North Carolina
28330,28330.00,4.00,1.00,North Carolina
28331,28331.00,1.00,1.00,North Carolina
28332,28332.00,10.60,1.00,North Carolina
28333,28333.00,1.00,0.00,North Carolina
28334,28334.00,4.20,0.00,North Carolina
28335,28335.00,4.20,1.00,North Carolina
28337,28337.00,7.00,0.00,North Carolina
28338,28338.00,6.00,0.00,North Carolina
28339,28339.00,4.20,0.00,North Carolina
28340,28340.00,5.00,0.00,North Carolina
28341,28341.00,8.00,0.00,North Carolina
28342,28342.00,6.10,1.00,North Carolina
28343,28343.00,5.00,0.00,North Carolina
28344,28344.00,6.10,0.00,North Carolina
28345,28345.00,4.00,0.00,North Carolina
28347,28347.00,6.10,0.00,North Carolina
28348,28348.00,1.00,0.00,North Carolina
28349,28349.00,10.60,0.00,North Carolina
28350,28350.00,4.00,1.00,North Carolina
28351,28351.00,5.00,0.00,North Carolina
28352,28352.00,4.00,0.00,North Carolina
28353,28353.00,4.00,1.00,North Carolina
28355,28355.00,5.00,1.00,North Carolina
28356,28356.00,2.00,0.00,North Carolina
28357,28357.00,2.00,0.00,North Carolina
28358,28358.00,4.00,0.00,North Carolina
28359,28359.00,4.00,1.00,North Carolina
28360,28360.00,4.00,0.00,North Carolina
28361,28361.00,1.00,1.00,North Carolina
28362,28362.00,5.00,1.00,North Carolina
28363,28363.00,6.10,0.00,North Carolina
28364,28364.00,6.00,0.00,North Carolina
28365,28365.00,2.00,0.00,North Carolina
28366,28366.00,9.00,0.00,North Carolina
28367,28367.00,6.00,1.00,North Carolina
28368,28368.00,5.00,1.00,North Carolina
28369,28369.00,5.00,0.00,North Carolina
28370,28370.00,4.00,1.00,North Carolina
28371,28371.00,2.00,0.00,North Carolina
28372,28372.00,7.40,0.00,North Carolina
28373,28373.00,4.00,0.00,North Carolina
28374,28374.00,4.00,0.00,North Carolina
28375,28375.00,5.00,1.00,North Carolina
28376,28376.00,1.00,0.00,North Carolina
28377,28377.00,7.40,0.00,North Carolina
28378,28378.00,7.30,1.00,North Carolina
28379,28379.00,4.00,0.00,North Carolina
28380,28380.00,4.00,1.00,North Carolina
28382,28382.00,9.10,0.00,North Carolina
28383,28383.00,5.00,0.00,North Carolina
28384,28384.00,7.30,0.00,North Carolina
28385,28385.00,8.30,0.00,North Carolina
28386,28386.00,2.00,0.00,North Carolina
28387,28387.00,4.00,0.00,North Carolina
28388,28388.00,4.00,1.00,North Carolina
28390,28390.00,1.00,0.00,North Carolina
28391,28391.00,2.00,0.00,North Carolina
28392,28392.00,10.60,0.00,North Carolina
28393,28393.00,8.00,0.00,North Carolina
28394,28394.00,4.00,0.00,North Carolina
28395,28395.00,2.00,0.00,North Carolina
28396,28396.00,5.00,0.00,North Carolina
28398,28398.00,7.00,0.00,North Carolina
28399,28399.00,8.00,0.00,North Carolina
28401,28401.00,1.00,0.00,North Carolina
28402,28402.00,1.00,1.00,North Carolina
28403,28403.00,1.00,0.00,North Carolina
28404,28404.00,1.00,1.00,North Carolina
28405,28405.00,1.00,0.00,North Carolina
28406,28406.00,1.00,1.00,North Carolina
28407,28407.00,1.00,1.00,North Carolina
28408,28408.00,1.00,1.00,North Carolina
28409,28409.00,1.00,0.00,North Carolina
28410,28410.00,1.00,1.00,North Carolina
28411,28411.00,1.00,0.00,North Carolina
28412,28412.00,1.00,0.00,North Carolina
28420,28420.00,10.60,0.00,North Carolina
28421,28421.00,2.00,0.00,North Carolina
28422,28422.00,2.00,0.00,North Carolina
28423,28423.00,10.40,0.00,North Carolina
28424,28424.00,7.00,1.00,North Carolina
28425,28425.00,2.00,0.00,North Carolina
28428,28428.00,1.00,0.00,North Carolina
28429,28429.00,1.00,0.00,North Carolina
28430,28430.00,10.60,0.00,North Carolina
28431,28431.00,8.00,0.00,North Carolina
28432,28432.00,8.00,0.00,North Carolina
28433,28433.00,10.60,0.00,North Carolina
28434,28434.00,10.60,0.00,North Carolina
28435,28435.00,2.00,0.00,North Carolina
28436,28436.00,2.00,0.00,North Carolina
28438,28438.00,8.00,0.00,North Carolina
28439,28439.00,10.60,0.00,North Carolina
28441,28441.00,8.00,0.00,North Carolina
28442,28442.00,8.00,0.00,North Carolina
28443,28443.00,2.00,0.00,North Carolina
28444,28444.00,8.00,0.00,North Carolina
28445,28445.00,2.00,0.00,North Carolina
28446,28446.00,7.00,1.00,North Carolina
28447,28447.00,8.00,0.00,North Carolina
28448,28448.00,9.00,0.00,North Carolina
28449,28449.00,1.00,0.00,North Carolina
28450,28450.00,8.00,0.00,North Carolina
28451,28451.00,1.00,0.00,North Carolina
28452,28452.00,10.60,0.00,North Carolina
28453,28453.00,10.00,0.00,North Carolina
28454,28454.00,2.00,0.00,North Carolina
28455,28455.00,8.00,0.00,North Carolina
28456,28456.00,2.00,0.00,North Carolina
28457,28457.00,2.00,0.00,North Carolina
28458,28458.00,10.00,0.00,North Carolina
28459,28459.00,10.60,1.00,North Carolina
28460,28460.00,2.00,0.00,North Carolina
28461,28461.00,10.00,0.00,North Carolina
28462,28462.00,10.00,0.00,North Carolina
28463,28463.00,10.40,0.00,North Carolina
28464,28464.00,7.00,0.00,North Carolina
28465,28465.00,10.60,0.00,North Carolina
28466,28466.00,7.00,0.00,North Carolina
28467,28467.00,7.30,0.00,North Carolina
28468,28468.00,7.30,0.00,North Carolina
28469,28469.00,7.30,0.00,North Carolina
28470,28470.00,10.60,0.00,North Carolina
28472,28472.00,7.00,0.00,North Carolina
28478,28478.00,3.00,0.00,North Carolina
28479,28479.00,2.00,0.00,North Carolina
28480,28480.00,1.00,0.00,North Carolina
28501,28501.00,4.00,0.00,North Carolina
28502,28502.00,4.00,1.00,North Carolina
28503,28503.00,4.00,1.00,North Carolina
28504,28504.00,4.00,0.00,North Carolina
28508,28508.00,10.40,0.00,North Carolina
28509,28509.00,10.20,1.00,North Carolina
28510,28510.00,10.50,0.00,North Carolina
28511,28511.00,5.00,0.00,North Carolina
28512,28512.00,4.00,0.00,North Carolina
28513,28513.00,1.00,0.00,North Carolina
28515,28515.00,10.20,0.00,North Carolina
28516,28516.00,4.00,0.00,North Carolina
28518,28518.00,10.00,0.00,North Carolina
28519,28519.00,4.00,1.00,North Carolina
28520,28520.00,5.00,0.00,North Carolina
28521,28521.00,10.60,0.00,North Carolina
28522,28522.00,5.00,1.00,North Carolina
28523,28523.00,5.00,0.00,North Carolina
28524,28524.00,4.00,1.00,North Carolina
28525,28525.00,5.00,0.00,North Carolina
28526,28526.00,5.00,0.00,North Carolina
28527,28527.00,5.00,0.00,North Carolina
28528,28528.00,5.00,0.00,North Carolina
28529,28529.00,10.20,0.00,North Carolina
28530,28530.00,2.00,0.00,North Carolina
28531,28531.00,5.00,0.00,North Carolina
28532,28532.00,4.00,0.00,North Carolina
28533,28533.00,4.00,1.00,North Carolina
28537,28537.00,10.20,0.00,North Carolina
28538,28538.00,3.00,0.00,North Carolina
28539,28539.00,2.00,0.00,North Carolina
28540,28540.00,1.00,0.00,North Carolina
28541,28541.00,1.00,1.00,North Carolina
28542,28542.00,1.00,0.00,North Carolina
28543,28543.00,1.00,0.00,North Carolina
28544,28544.00,1.00,0.00,North Carolina
28545,28545.00,1.00,1.00,North Carolina
28546,28546.00,1.00,0.00,North Carolina
28547,28547.00,1.00,0.00,North Carolina
28551,28551.00,6.10,0.00,North Carolina
28552,28552.00,10.20,0.00,North Carolina
28553,28553.00,5.00,0.00,North Carolina
28554,28554.00,3.00,1.00,North Carolina
28555,28555.00,2.00,0.00,North Carolina
28556,28556.00,10.50,0.00,North Carolina
28557,28557.00,4.00,0.00,North Carolina
28560,28560.00,4.00,0.00,North Carolina
28561,28561.00,4.00,1.00,North Carolina
28562,28562.00,4.00,0.00,North Carolina
28563,28563.00,4.00,1.00,North Carolina
28564,28564.00,4.00,1.00,North Carolina
28570,28570.00,5.00,0.00,North Carolina
28571,28571.00,10.50,0.00,North Carolina
28572,28572.00,10.00,0.00,North Carolina
28573,28573.00,5.00,0.00,North Carolina
28574,28574.00,2.00,0.00,North Carolina
28575,28575.00,4.00,1.00,North Carolina
28577,28577.00,5.00,0.00,North Carolina
28578,28578.00,2.00,0.00,North Carolina
28579,28579.00,5.00,0.00,North Carolina
28580,28580.00,10.50,0.00,North Carolina
28581,28581.00,5.00,0.00,North Carolina
28582,28582.00,7.30,0.00,North Carolina
28583,28583.00,10.50,1.00,North Carolina
28584,28584.00,7.30,0.00,North Carolina
28585,28585.00,5.00,0.00,North Carolina
28586,28586.00,5.00,0.00,North Carolina
28587,28587.00,10.20,0.00,North Carolina
28589,28589.00,5.00,1.00,North Carolina
28590,28590.00,1.00,0.00,North Carolina
28594,28594.00,7.30,0.00,North Carolina
28601,28601.00,1.00,0.00,North Carolina
28602,28602.00,1.00,0.00,North Carolina
28603,28603.00,1.00,1.00,North Carolina
28604,28604.00,5.00,0.00,North Carolina
28605,28605.00,10.20,0.00,North Carolina
28606,28606.00,5.00,0.00,North Carolina
28607,28607.00,4.00,0.00,North Carolina
28608,28608.00,4.00,0.00,North Carolina
28609,28609.00,2.10,0.00,North Carolina
28610,28610.00,1.00,0.00,North Carolina
28611,28611.00,2.00,0.00,North Carolina
28612,28612.00,1.00,0.00,North Carolina
28613,28613.00,1.00,0.00,North Carolina
28615,28615.00,10.50,0.00,North Carolina
28616,28616.00,10.00,1.00,North Carolina
28617,28617.00,10.00,0.00,North Carolina
28618,28618.00,4.00,0.00,North Carolina
28619,28619.00,1.00,1.00,North Carolina
28621,28621.00,7.00,0.00,North Carolina
28622,28622.00,10.00,0.00,North Carolina
28623,28623.00,10.00,0.00,North Carolina
28624,28624.00,5.00,0.00,North Carolina
28625,28625.00,4.00,0.00,North Carolina
28626,28626.00,6.00,0.00,North Carolina
28627,28627.00,10.00,0.00,North Carolina
28628,28628.00,1.00,1.00,North Carolina
28629,28629.00,10.00,1.00,North Carolina
28630,28630.00,1.00,0.00,North Carolina
28631,28631.00,10.00,0.00,North Carolina
28633,28633.00,1.00,1.00,North Carolina
28634,28634.00,5.00,0.00,North Carolina
28635,28635.00,5.00,0.00,North Carolina
28636,28636.00,10.60,0.00,North Carolina
28637,28637.00,1.00,0.00,North Carolina
28638,28638.00,1.00,0.00,North Carolina
28640,28640.00,10.00,0.00,North Carolina
28641,28641.00,10.00,1.00,North Carolina
28642,28642.00,7.00,0.00,North Carolina
28643,28643.00,10.00,0.00,North Carolina
28644,28644.00,10.00,0.00,North Carolina
28645,28645.00,1.00,0.00,North Carolina
28646,28646.00,10.00,1.00,North Carolina
28647,28647.00,7.00,1.00,North Carolina
28649,28649.00,5.00,0.00,North Carolina
28650,28650.00,2.00,0.00,North Carolina
28651,28651.00,4.00,0.00,North Carolina
28652,28652.00,10.00,1.00,North Carolina
28653,28653.00,10.00,1.00,North Carolina
28654,28654.00,5.00,0.00,North Carolina
28655,28655.00,1.00,0.00,North Carolina
28656,28656.00,4.00,1.00,North Carolina
28657,28657.00,10.00,0.00,North Carolina
28658,28658.00,1.00,0.00,North Carolina
28659,28659.00,4.00,0.00,North Carolina
28660,28660.00,5.00,0.00,North Carolina
28661,28661.00,1.00,1.00,North Carolina
28662,28662.00,10.00,1.00,North Carolina
28663,28663.00,10.00,0.00,North Carolina
28664,28664.00,10.00,1.00,North Carolina
28665,28665.00,5.00,0.00,North Carolina
28666,28666.00,1.00,1.00,North Carolina
28667,28667.00,1.00,1.00,North Carolina
28668,28668.00,10.00,0.00,North Carolina
28669,28669.00,8.40,0.00,North Carolina
28670,28670.00,8.40,0.00,North Carolina
28671,28671.00,1.00,1.00,North Carolina
28672,28672.00,10.00,0.00,North Carolina
28673,28673.00,3.00,0.00,North Carolina
28674,28674.00,4.00,1.00,North Carolina
28675,28675.00,10.00,0.00,North Carolina
28676,28676.00,7.00,0.00,North Carolina
28677,28677.00,4.00,0.00,North Carolina
28678,28678.00,10.60,0.00,North Carolina
28679,28679.00,5.00,0.00,North Carolina
28680,28680.00,1.00,1.00,North Carolina
28681,28681.00,2.00,0.00,North Carolina
28682,28682.00,3.00,0.00,North Carolina
28683,28683.00,8.00,0.00,North Carolina
28684,28684.00,6.00,0.00,North Carolina
28685,28685.00,8.00,0.00,North Carolina
28687,28687.00,4.00,1.00,North Carolina
28688,28688.00,4.00,1.00,North Carolina
28689,28689.00,5.00,0.00,North Carolina
28690,28690.00,1.00,0.00,North Carolina
28691,28691.00,10.00,0.00,North Carolina
28692,28692.00,5.00,0.00,North Carolina
28693,28693.00,10.00,0.00,North Carolina
28694,28694.00,10.00,0.00,North Carolina
28697,28697.00,5.00,0.00,North Carolina
28698,28698.00,5.00,0.00,North Carolina
28699,28699.00,4.00,1.00,North Carolina
28701,28701.00,2.00,0.00,North Carolina
28702,28702.00,10.00,0.00,North Carolina
28704,28704.00,1.00,0.00,North Carolina
28705,28705.00,10.00,0.00,North Carolina
28707,28707.00,7.00,1.00,North Carolina
28708,28708.00,5.00,0.00,North Carolina
28709,28709.00,2.00,0.00,North Carolina
28710,28710.00,2.00,1.00,North Carolina
28711,28711.00,1.00,0.00,North Carolina
28712,28712.00,4.20,0.00,North Carolina
28713,28713.00,10.00,0.00,North Carolina
28714,28714.00,10.00,0.00,North Carolina
28715,28715.00,1.00,0.00,North Carolina
28716,28716.00,1.00,0.00,North Carolina
28717,28717.00,10.00,0.00,North Carolina
28718,28718.00,5.00,0.00,North Carolina
28719,28719.00,10.00,0.00,North Carolina
28720,28720.00,10.50,1.00,North Carolina
28721,28721.00,1.00,0.00,North Carolina
28722,28722.00,10.00,0.00,North Carolina
28723,28723.00,7.00,0.00,North Carolina
28724,28724.00,1.00,1.00,North Carolina
28725,28725.00,7.00,1.00,North Carolina
28726,28726.00,1.00,0.00,North Carolina
28727,28727.00,1.00,1.00,North Carolina
28728,28728.00,1.00,1.00,North Carolina
28729,28729.00,2.00,0.00,North Carolina
28730,28730.00,2.00,0.00,North Carolina
28731,28731.00,2.00,0.00,North Carolina
28732,28732.00,1.00,0.00,North Carolina
28733,28733.00,10.00,0.00,North Carolina
28734,28734.00,8.00,0.00,North Carolina
28735,28735.00,2.00,0.00,North Carolina
28736,28736.00,10.00,0.00,North Carolina
28737,28737.00,7.00,1.00,North Carolina
28738,28738.00,1.00,1.00,North Carolina
28739,28739.00,1.00,0.00,North Carolina
28740,28740.00,10.00,0.00,North Carolina
28741,28741.00,10.00,0.00,North Carolina
28742,28742.00,2.00,0.00,North Carolina
28743,28743.00,10.40,0.00,North Carolina
28744,28744.00,8.00,1.00,North Carolina
28745,28745.00,1.00,0.00,North Carolina
28746,28746.00,10.50,0.00,North Carolina
28747,28747.00,5.00,0.00,North Carolina
28748,28748.00,2.00,0.00,North Carolina
28749,28749.00,7.00,1.00,North Carolina
28750,28750.00,10.40,1.00,North Carolina
28751,28751.00,2.00,0.00,North Carolina
28752,28752.00,7.00,0.00,North Carolina
28753,28753.00,2.00,0.00,North Carolina
28754,28754.00,2.00,0.00,North Carolina
28755,28755.00,10.00,1.00,North Carolina
28756,28756.00,10.00,0.00,North Carolina
28757,28757.00,1.00,1.00,North Carolina
28758,28758.00,1.00,1.00,North Carolina
28760,28760.00,1.00,1.00,North Carolina
28761,28761.00,8.30,0.00,North Carolina
28762,28762.00,9.00,0.00,North Carolina
28763,28763.00,8.00,0.00,North Carolina
28765,28765.00,10.00,1.00,North Carolina
28766,28766.00,5.00,0.00,North Carolina
28768,28768.00,4.20,0.00,North Carolina
28770,28770.00,1.00,1.00,North Carolina
28771,28771.00,10.00,0.00,North Carolina
28772,28772.00,5.00,0.00,North Carolina
28773,28773.00,10.40,0.00,North Carolina
28774,28774.00,5.00,0.00,North Carolina
28775,28775.00,8.00,0.00,North Carolina
28776,28776.00,1.00,1.00,North Carolina
28777,28777.00,10.00,0.00,North Carolina
28778,28778.00,1.00,0.00,North Carolina
28779,28779.00,7.00,0.00,North Carolina
28781,28781.00,8.00,0.00,North Carolina
28782,28782.00,10.40,0.00,North Carolina
28783,28783.00,8.00,0.00,North Carolina
28784,28784.00,2.00,1.00,North Carolina
28785,28785.00,2.00,0.00,North Carolina
28786,28786.00,1.00,0.00,North Carolina
28787,28787.00,1.00,0.00,North Carolina
28788,28788.00,7.00,1.00,North Carolina
28789,28789.00,10.00,0.00,North Carolina
28790,28790.00,2.00,0.00,North Carolina
28791,28791.00,1.00,0.00,North Carolina
28792,28792.00,1.00,0.00,North Carolina
28793,28793.00,1.00,1.00,North Carolina
28801,28801.00,1.00,0.00,North Carolina
28802,28802.00,1.00,1.00,North Carolina
28803,28803.00,1.00,0.00,North Carolina
28804,28804.00,1.00,0.00,North Carolina
28805,28805.00,1.00,0.00,North Carolina
28806,28806.00,1.00,0.00,North Carolina
28810,28810.00,1.00,1.00,North Carolina
28813,28813.00,1.00,1.00,North Carolina
28814,28814.00,1.00,1.00,North Carolina
28815,28815.00,1.00,1.00,North Carolina
28816,28816.00,1.00,1.00,North Carolina
28901,28901.00,10.00,0.00,North Carolina
28902,28902.00,10.00,0.00,North Carolina
28903,28903.00,10.00,1.00,North Carolina
28904,28904.00,10.00,0.00,North Carolina
28905,28905.00,10.00,0.00,North Carolina
28906,28906.00,10.00,0.00,North Carolina
28909,28909.00,10.00,0.00,North Carolina
29001,29001.00,9.10,0.00,South Carolina
29002,29002.00,1.00,1.00,South Carolina
29003,29003.00,7.40,0.00,South Carolina
29006,29006.00,2.00,0.00,South Carolina
29009,29009.00,5.00,0.00,South Carolina
29010,29010.00,7.40,0.00,South Carolina
29014,29014.00,10.50,0.00,South Carolina
29015,29015.00,6.10,0.00,South Carolina
29016,29016.00,2.00,0.00,South Carolina
29018,29018.00,5.00,0.00,South Carolina
29020,29020.00,4.20,0.00,South Carolina
29030,29030.00,6.10,0.00,South Carolina
29031,29031.00,5.00,0.00,South Carolina
29032,29032.00,5.00,0.00,South Carolina
29033,29033.00,1.00,0.00,South Carolina
29036,29036.00,2.00,0.00,South Carolina
29037,29037.00,6.00,0.00,South Carolina
29038,29038.00,5.00,0.00,South Carolina
29039,29039.00,5.00,0.00,South Carolina
29040,29040.00,2.00,0.00,South Carolina
29041,29041.00,10.60,1.00,South Carolina
29042,29042.00,7.00,0.00,South Carolina
29044,29044.00,2.00,0.00,South Carolina
29045,29045.00,2.00,0.00,South Carolina
29046,29046.00,7.40,0.00,South Carolina
29047,29047.00,6.00,0.00,South Carolina
29048,29048.00,3.00,0.00,South Carolina
29051,29051.00,10.00,0.00,South Carolina
29052,29052.00,2.00,0.00,South Carolina
29053,29053.00,2.00,0.00,South Carolina
29054,29054.00,2.00,0.00,South Carolina
29055,29055.00,10.50,0.00,South Carolina
29056,29056.00,9.00,0.00,South Carolina
29058,29058.00,5.00,0.00,South Carolina
29059,29059.00,10.40,0.00,South Carolina
29061,29061.00,2.00,0.00,South Carolina
29062,29062.00,6.10,1.00,South Carolina
29063,29063.00,1.00,0.00,South Carolina
29065,29065.00,6.10,0.00,South Carolina
29067,29067.00,6.00,0.00,South Carolina
29069,29069.00,2.00,0.00,South Carolina
29070,29070.00,2.00,0.00,South Carolina
29071,29071.00,1.00,1.00,South Carolina
29072,29072.00,1.00,0.00,South Carolina
29073,29073.00,1.00,0.00,South Carolina
29074,29074.00,5.00,1.00,South Carolina
29075,29075.00,2.00,0.00,South Carolina
29078,29078.00,4.20,0.00,South Carolina
29079,29079.00,4.20,1.00,South Carolina
29080,29080.00,10.60,0.00,South Carolina
29081,29081.00,10.60,0.00,South Carolina
29082,29082.00,10.50,0.00,South Carolina
29101,29101.00,10.50,0.00,South Carolina
29102,29102.00,10.60,0.00,South Carolina
29104,29104.00,2.00,0.00,South Carolina
29105,29105.00,3.00,0.00,South Carolina
29106,29106.00,6.10,1.00,South Carolina
29107,29107.00,5.20,0.00,South Carolina
29108,29108.00,4.20,0.00,South Carolina
29111,29111.00,10.40,0.00,South Carolina
29112,29112.00,5.20,0.00,South Carolina
29113,29113.00,6.00,0.00,South Carolina
29114,29114.00,2.00,0.00,South Carolina
29115,29115.00,4.00,0.00,South Carolina
29116,29116.00,4.00,1.00,South Carolina
29117,29117.00,4.00,0.00,South Carolina
29118,29118.00,4.00,0.00,South Carolina
29122,29122.00,2.00,1.00,South Carolina
29123,29123.00,2.00,0.00,South Carolina
29125,29125.00,2.00,0.00,South Carolina
29126,29126.00,5.20,0.00,South Carolina
29127,29127.00,2.00,0.00,South Carolina
